jobpostingID,title,avg_salary,skill,city,state,companyName,size,revenue,industry,sector
1804,"Sr. Business Systems Analyst/ Data Services",86500,agile,Sparks,NV,"Links Technology Solutions Inc","51 to 200 Employees","$10 to $25 million (USD)","Advertising & Marketing","Business Services"
1804,"Sr. Business Systems Analyst/ Data Services",86500,sql,Sparks,NV,"Links Technology Solutions Inc","51 to 200 Employees","$10 to $25 million (USD)","Advertising & Marketing","Business Services"
1805,"Data Analyst",-1,communication,Henderson,NV,"Paysign, Inc.","51 to 200 Employees","Less than $1 million (USD)","Financial Transaction Processing",Finance
1805,"Data Analyst",-1,excel,Henderson,NV,"Paysign, Inc.","51 to 200 Employees","Less than $1 million (USD)","Financial Transaction Processing",Finance
1805,"Data Analyst",-1,sql,Henderson,NV,"Paysign, Inc.","51 to 200 Employees","Less than $1 million (USD)","Financial Transaction Processing",Finance
1805,"Data Analyst",-1,tableau,Henderson,NV,"Paysign, Inc.","51 to 200 Employees","Less than $1 million (USD)","Financial Transaction Processing",Finance
1806,"Data Analyst, Industrial Engineering",67000,excel,Sparks,NV,Tesla,"10000+ Employees","$2 to $5 billion (USD)","Transportation Equipment Manufacturing",Manufacturing
1806,"Data Analyst, Industrial Engineering",67000,python,Sparks,NV,Tesla,"10000+ Employees","$2 to $5 billion (USD)","Transportation Equipment Manufacturing",Manufacturing
1806,"Data Analyst, Industrial Engineering",67000,sql,Sparks,NV,Tesla,"10000+ Employees","$2 to $5 billion (USD)","Transportation Equipment Manufacturing",Manufacturing
1806,"Data Analyst, Industrial Engineering",67000,tableau,Sparks,NV,Tesla,"10000+ Employees","$2 to $5 billion (USD)","Transportation Equipment Manufacturing",Manufacturing
1807,"Data Quality Analyst",82500,Unknown,"Las Vegas",NV,"Ishpi Information Technologies, Inc","201 to 500 Employees","$50 to $100 million (USD)","IT Services","Information Technology"
1808,"Regional Data Analyst",55000,communication,"Las Vegas",NV,Curaleaf,"1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1808,"Regional Data Analyst",55000,excel,"Las Vegas",NV,Curaleaf,"1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1808,"Regional Data Analyst",55000,powerpoint,"Las Vegas",NV,Curaleaf,"1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1808,"Regional Data Analyst",55000,python,"Las Vegas",NV,Curaleaf,"1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1808,"Regional Data Analyst",55000,sql,"Las Vegas",NV,Curaleaf,"1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1809,"Data analyst",-1,communication,"Las Vegas",NV,"Tristar Insurance","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Carriers",Insurance
1809,"Data analyst",-1,oracle,"Las Vegas",NV,"Tristar Insurance","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Carriers",Insurance
1809,"Data analyst",-1,problem-solving,"Las Vegas",NV,"Tristar Insurance","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Carriers",Insurance
1809,"Data analyst",-1,sql,"Las Vegas",NV,"Tristar Insurance","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Carriers",Insurance
1810,"Seeking PT Data Analyst",-1,Unknown,Reno,NV,"Sierra Nevada Academy Charter School",Unknown,"Less than $1 million (USD)",Unknown,Unknown
1811,"Data Analyst",41000,communication,Henderson,NV,"First Legal","501 to 1000 Employees",Unknown,Legal,"Accounting & Legal"
1811,"Data Analyst",41000,excel,Henderson,NV,"First Legal","501 to 1000 Employees",Unknown,Legal,"Accounting & Legal"
1811,"Data Analyst",41000,problem-solving,Henderson,NV,"First Legal","501 to 1000 Employees",Unknown,Legal,"Accounting & Legal"
1811,"Data Analyst",41000,sql,Henderson,NV,"First Legal","501 to 1000 Employees",Unknown,Legal,"Accounting & Legal"
1812,"Data Analyst - (Temporary Remote Due to Covid) - ID",-1,communication,"Las Vegas",NV,"Power Fusion Media","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1812,"Data Analyst - (Temporary Remote Due to Covid) - ID",-1,excel,"Las Vegas",NV,"Power Fusion Media","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1813,"Data/ Product Analyst",58000,excel,"Las Vegas",NV,"Konami Gaming","201 to 500 Employees","$100 to $500 million (USD)","Industrial Manufacturing",Manufacturing
1813,"Data/ Product Analyst",58000,python,"Las Vegas",NV,"Konami Gaming","201 to 500 Employees","$100 to $500 million (USD)","Industrial Manufacturing",Manufacturing
1813,"Data/ Product Analyst",58000,sql,"Las Vegas",NV,"Konami Gaming","201 to 500 Employees","$100 to $500 million (USD)","Industrial Manufacturing",Manufacturing
1813,"Data/ Product Analyst",58000,tableau,"Las Vegas",NV,"Konami Gaming","201 to 500 Employees","$100 to $500 million (USD)","Industrial Manufacturing",Manufacturing
1814,"Data analyst",56000,communication,"Las Vegas",NV,"TRISTAR Risk Management","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Agencies & Brokerages",Insurance
1814,"Data analyst",56000,oracle,"Las Vegas",NV,"TRISTAR Risk Management","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Agencies & Brokerages",Insurance
1814,"Data analyst",56000,problem-solving,"Las Vegas",NV,"TRISTAR Risk Management","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Agencies & Brokerages",Insurance
1814,"Data analyst",56000,sql,"Las Vegas",NV,"TRISTAR Risk Management","1001 to 5000 Employees","$100 to $500 million (USD)","Insurance Agencies & Brokerages",Insurance
1815,"NV Data Analyst",65500,communication,"Las Vegas",NV,"Johnstone Supply","201 to 500 Employees","$2 to $5 billion (USD)",Wholesale,"Business Services"
1815,"NV Data Analyst",65500,excel,"Las Vegas",NV,"Johnstone Supply","201 to 500 Employees","$2 to $5 billion (USD)",Wholesale,"Business Services"
1815,"NV Data Analyst",65500,problem-solving,"Las Vegas",NV,"Johnstone Supply","201 to 500 Employees","$2 to $5 billion (USD)",Wholesale,"Business Services"
1815,"NV Data Analyst",65500,sql,"Las Vegas",NV,"Johnstone Supply","201 to 500 Employees","$2 to $5 billion (USD)",Wholesale,"Business Services"
1816,"Marketing/IT Data Analyst LOCAL CANDIDATES ONLY",36000,excel,"Carson City",NV,"Casino Fandango","51 to 200 Employees","Less than $1 million (USD)",Gambling,"Arts, Entertainment & Recreation"
1816,"Marketing/IT Data Analyst LOCAL CANDIDATES ONLY",36000,sql,"Carson City",NV,"Casino Fandango","51 to 200 Employees","Less than $1 million (USD)",Gambling,"Arts, Entertainment & Recreation"
1817,"Financial Data Analyst",41000,excel,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1817,"Financial Data Analyst",41000,oracle,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1817,"Financial Data Analyst",41000,powerpoint,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1817,"Financial Data Analyst",41000,sas,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1817,"Financial Data Analyst",41000,sql,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1817,"Financial Data Analyst",41000,tableau,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1818,"Vendor Data Analyst",-1,communication,"Las Vegas",NV,"Back Bar USA","201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1818,"Vendor Data Analyst",-1,excel,"Las Vegas",NV,"Back Bar USA","201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1819,"Analyst, CX Data Science",110500,excel,Reno,NV,TriNet,"1001 to 5000 Employees","$2 to $5 billion (USD)",Consulting,"Business Services"
1819,"Analyst, CX Data Science",110500,powerpoint,Reno,NV,TriNet,"1001 to 5000 Employees","$2 to $5 billion (USD)",Consulting,"Business Services"
1819,"Analyst, CX Data Science",110500,sas,Reno,NV,TriNet,"1001 to 5000 Employees","$2 to $5 billion (USD)",Consulting,"Business Services"
1819,"Analyst, CX Data Science",110500,tableau,Reno,NV,TriNet,"1001 to 5000 Employees","$2 to $5 billion (USD)",Consulting,"Business Services"
1820,"SENIOR DATA ANALYST (FULL TIME)",57500,communication,"Las Vegas",NV,"Circus Circus Las Vegas Hotel and Casino","10000+ Employees","$5 to $10 billion (USD)","Hotels, Motels, & Resorts","Travel & Tourism"
1820,"SENIOR DATA ANALYST (FULL TIME)",57500,excel,"Las Vegas",NV,"Circus Circus Las Vegas Hotel and Casino","10000+ Employees","$5 to $10 billion (USD)","Hotels, Motels, & Resorts","Travel & Tourism"
1820,"SENIOR DATA ANALYST (FULL TIME)",57500,sas,"Las Vegas",NV,"Circus Circus Las Vegas Hotel and Casino","10000+ Employees","$5 to $10 billion (USD)","Hotels, Motels, & Resorts","Travel & Tourism"
1820,"SENIOR DATA ANALYST (FULL TIME)",57500,sql,"Las Vegas",NV,"Circus Circus Las Vegas Hotel and Casino","10000+ Employees","$5 to $10 billion (USD)","Hotels, Motels, & Resorts","Travel & Tourism"
1821,"SENIOR DATA ANALYST (FULL TIME)",69500,communication,"Las Vegas",NV,"Treasure Island, LLC","1001 to 5000 Employees","$100 to $500 million (USD)",Gambling,"Arts, Entertainment & Recreation"
1821,"SENIOR DATA ANALYST (FULL TIME)",69500,excel,"Las Vegas",NV,"Treasure Island, LLC","1001 to 5000 Employees","$100 to $500 million (USD)",Gambling,"Arts, Entertainment & Recreation"
1821,"SENIOR DATA ANALYST (FULL TIME)",69500,sas,"Las Vegas",NV,"Treasure Island, LLC","1001 to 5000 Employees","$100 to $500 million (USD)",Gambling,"Arts, Entertainment & Recreation"
1821,"SENIOR DATA ANALYST (FULL TIME)",69500,sql,"Las Vegas",NV,"Treasure Island, LLC","1001 to 5000 Employees","$100 to $500 million (USD)",Gambling,"Arts, Entertainment & Recreation"
1822,"Data Analyst",-1,communication,"Las Vegas",NV,"MP Materials","51 to 200 Employees","Less than $1 million (USD)",Mining,"Mining & Metals"
1822,"Data Analyst",-1,excel,"Las Vegas",NV,"MP Materials","51 to 200 Employees","Less than $1 million (USD)",Mining,"Mining & Metals"
1822,"Data Analyst",-1,sql,"Las Vegas",NV,"MP Materials","51 to 200 Employees","Less than $1 million (USD)",Mining,"Mining & Metals"
1822,"Data Analyst",-1,tableau,"Las Vegas",NV,"MP Materials","51 to 200 Employees","Less than $1 million (USD)",Mining,"Mining & Metals"
1823,"Sr Business Systems Analyst / Data Services (Contract)",80500,agile,Sparks,NV,"Sierra Nevada Corporation","1001 to 5000 Employees",Unknown,"Aerospace & Defense","Aerospace & Defense"
1823,"Sr Business Systems Analyst / Data Services (Contract)",80500,communication,Sparks,NV,"Sierra Nevada Corporation","1001 to 5000 Employees",Unknown,"Aerospace & Defense","Aerospace & Defense"
1823,"Sr Business Systems Analyst / Data Services (Contract)",80500,sql,Sparks,NV,"Sierra Nevada Corporation","1001 to 5000 Employees",Unknown,"Aerospace & Defense","Aerospace & Defense"
1824,"Mining Data Analyst",-1,excel,Unknown,NV,"Cashman Equipment","501 to 1000 Employees","$100 to $500 million (USD)",Wholesale,"Business Services"
1824,"Mining Data Analyst",-1,java,Unknown,NV,"Cashman Equipment","501 to 1000 Employees","$100 to $500 million (USD)",Wholesale,"Business Services"
1824,"Mining Data Analyst",-1,python,Unknown,NV,"Cashman Equipment","501 to 1000 Employees","$100 to $500 million (USD)",Wholesale,"Business Services"
1824,"Mining Data Analyst",-1,sql,Unknown,NV,"Cashman Equipment","501 to 1000 Employees","$100 to $500 million (USD)",Wholesale,"Business Services"
1824,"Mining Data Analyst",-1,tableau,Unknown,NV,"Cashman Equipment","501 to 1000 Employees","$100 to $500 million (USD)",Wholesale,"Business Services"
1825,"Data Analyst / Developer III",65500,communication,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,excel,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,oracle,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,powerpoint,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,problem-solving,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,python,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,sas,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1825,"Data Analyst / Developer III",65500,sql,"Las Vegas",NV,"Credit One Bank","501 to 1000 Employees",Unknown,Lending,Finance
1826,"Senior Business Data Analyst",88500,communication,Reno,NV,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
1826,"Senior Business Data Analyst",88500,excel,Reno,NV,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
1826,"Senior Business Data Analyst",88500,problem-solving,Reno,NV,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
1826,"Senior Business Data Analyst",88500,sql,Reno,NV,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
1826,"Senior Business Data Analyst",88500,tableau,Reno,NV,"Intuit - Data","5001 to 10000 Employees","$5 to $10 billion (USD)","Computer Hardware & Software","Information Technology"
1827,"SAP Data Analyst @ Los Vegas, Nevada. Please share profile ASAP",52000,sap,"Las Vegas",NV,"iknowvate technologies","1 to 50 Employees","$1 to $5 million (USD)","Computer Hardware & Software","Information Technology"
1828,"Sr Data Analyst Part-Time",110000,communication,"Las Vegas",NV,MTSI,"1001 to 5000 Employees","$100 to $500 million (USD)","Aerospace & Defense","Aerospace & Defense"
1828,"Sr Data Analyst Part-Time",110000,excel,"Las Vegas",NV,MTSI,"1001 to 5000 Employees","$100 to $500 million (USD)","Aerospace & Defense","Aerospace & Defense"
1829,"Sr. Fraud Data Analyst - Tax & Regulatory",-1,excel,Unknown,NV,RELX,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1829,"Sr. Fraud Data Analyst - Tax & Regulatory",-1,powerpoint,Unknown,NV,RELX,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1830,"Sr. Fraud Data Analyst - Tax & Regulatory",-1,excel,Unknown,NV,"LexisNexis Risk Solutions","1001 to 5000 Employees","$2 to $5 billion (USD)",Consulting,"Business Services"
1830,"Sr. Fraud Data Analyst - Tax & Regulatory",-1,powerpoint,Unknown,NV,"LexisNexis Risk Solutions","1001 to 5000 Employees","$2 to $5 billion (USD)",Consulting,"Business Services"
1831,"Data Analyst",88500,Unknown,"New York",NY,"Macquarie Group","10000+ Employees","$5 to $10 billion (USD)","Investment Banking & Asset Management",Finance
1832,"Senior Systems and Data Analyst",82000," r ","Long Island City",NY,"Coalition for Queens","51 to 200 Employees",Unknown,Internet,"Information Technology"
1832,"Senior Systems and Data Analyst",82000,excel,"Long Island City",NY,"Coalition for Queens","51 to 200 Employees",Unknown,Internet,"Information Technology"
1832,"Senior Systems and Data Analyst",82000,java,"Long Island City",NY,"Coalition for Queens","51 to 200 Employees",Unknown,Internet,"Information Technology"
1832,"Senior Systems and Data Analyst",82000,python,"Long Island City",NY,"Coalition for Queens","51 to 200 Employees",Unknown,Internet,"Information Technology"
1832,"Senior Systems and Data Analyst",82000,sql,"Long Island City",NY,"Coalition for Queens","51 to 200 Employees",Unknown,Internet,"Information Technology"
1833,"Data Integration Analyst",-1,communication,"New York",NY,Riskified,"501 to 1000 Employees",Unknown,"Research & Development","Business Services"
1833,"Data Integration Analyst",-1,python,"New York",NY,Riskified,"501 to 1000 Employees",Unknown,"Research & Development","Business Services"
1833,"Data Integration Analyst",-1,sas,"New York",NY,Riskified,"501 to 1000 Employees",Unknown,"Research & Development","Business Services"
1833,"Data Integration Analyst",-1,sql,"New York",NY,Riskified,"501 to 1000 Employees",Unknown,"Research & Development","Business Services"
1834,"Data Analyst",55000,communication,"New York",NY,"RMA of NY","51 to 200 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1834,"Data Analyst",55000,excel,"New York",NY,"RMA of NY","51 to 200 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1834,"Data Analyst",55000,python,"New York",NY,"RMA of NY","51 to 200 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1834,"Data Analyst",55000,sas,"New York",NY,"RMA of NY","51 to 200 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1834,"Data Analyst",55000,sql,"New York",NY,"RMA of NY","51 to 200 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1834,"Data Analyst",55000,tableau,"New York",NY,"RMA of NY","51 to 200 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1835,"Enterprise Data, Financial Data Analyst - Content Design Specialist Contractor",78000,communication,"New York",NY,Bloomberg,"10000+ Employees",Unknown,"Computer Hardware & Software","Information Technology"
1836,"Data Analyst",80500,communication,"New York",NY,GameChanger,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1836,"Data Analyst",80500,excel,"New York",NY,GameChanger,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1836,"Data Analyst",80500,python,"New York",NY,GameChanger,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1836,"Data Analyst",80500,sql,"New York",NY,GameChanger,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1837,"Senior Data Systems Business Analyst",89000,aws,"Pearl River",NY,Pfizer,"10000+ Employees","$10+ billion (USD)","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1837,"Senior Data Systems Business Analyst",89000,communication,"Pearl River",NY,Pfizer,"10000+ Employees","$10+ billion (USD)","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1837,"Senior Data Systems Business Analyst",89000,excel,"Pearl River",NY,Pfizer,"10000+ Employees","$10+ billion (USD)","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1837,"Senior Data Systems Business Analyst",89000,sql,"Pearl River",NY,Pfizer,"10000+ Employees","$10+ billion (USD)","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1838,"Product Analyst, Data Science",74500,communication,"New York",NY,Google,"10000+ Employees","$10+ billion (USD)",Internet,"Information Technology"
1838,"Product Analyst, Data Science",74500,excel,"New York",NY,Google,"10000+ Employees","$10+ billion (USD)",Internet,"Information Technology"
1838,"Product Analyst, Data Science",74500,problem-solving,"New York",NY,Google,"10000+ Employees","$10+ billion (USD)",Internet,"Information Technology"
1838,"Product Analyst, Data Science",74500,sas,"New York",NY,Google,"10000+ Employees","$10+ billion (USD)",Internet,"Information Technology"
1838,"Product Analyst, Data Science",74500,sql,"New York",NY,Google,"10000+ Employees","$10+ billion (USD)",Internet,"Information Technology"
1839,"Data Analyst",-1,agile,"New York",NY,Caserta,"51 to 200 Employees",Unknown,"IT Services","Information Technology"
1839,"Data Analyst",-1,aws,"New York",NY,Caserta,"51 to 200 Employees",Unknown,"IT Services","Information Technology"
1839,"Data Analyst",-1,azure,"New York",NY,Caserta,"51 to 200 Employees",Unknown,"IT Services","Information Technology"
1839,"Data Analyst",-1,python,"New York",NY,Caserta,"51 to 200 Employees",Unknown,"IT Services","Information Technology"
1839,"Data Analyst",-1,sql,"New York",NY,Caserta,"51 to 200 Employees",Unknown,"IT Services","Information Technology"
1840,"Data Analyst - University Graduate",73500,communication,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1840,"Data Analyst - University Graduate",73500,excel,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1840,"Data Analyst - University Graduate",73500,java,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1840,"Data Analyst - University Graduate",73500,oracle,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1840,"Data Analyst - University Graduate",73500,python,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1840,"Data Analyst - University Graduate",73500,sql,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1840,"Data Analyst - University Graduate",73500,tableau,"New York",NY,PayPal,Unknown,Unknown,Unknown,Unknown
1841,"Data Analyst (Freelance)",88500,problem-solving,"New York",NY,"Complex Networks","201 to 500 Employees","$100 to $500 million (USD)",Publishing,Media
1841,"Data Analyst (Freelance)",88500,python,"New York",NY,"Complex Networks","201 to 500 Employees","$100 to $500 million (USD)",Publishing,Media
1841,"Data Analyst (Freelance)",88500,sql,"New York",NY,"Complex Networks","201 to 500 Employees","$100 to $500 million (USD)",Publishing,Media
1842,"Data Analyst, Media Partnerships",86000,communication,"New York",NY,Facebook,"10000+ Employees","$5 to $10 billion (USD)",Internet,"Information Technology"
1842,"Data Analyst, Media Partnerships",86000,sql,"New York",NY,Facebook,"10000+ Employees","$5 to $10 billion (USD)",Internet,"Information Technology"
1843,"Data Analyst",-1," r ",Brooklyn,NY,Propel,"1 to 50 Employees",Unknown,Internet,"Information Technology"
1843,"Data Analyst",-1,communication,Brooklyn,NY,Propel,"1 to 50 Employees",Unknown,Internet,"Information Technology"
1843,"Data Analyst",-1,excel,Brooklyn,NY,Propel,"1 to 50 Employees",Unknown,Internet,"Information Technology"
1843,"Data Analyst",-1,python,Brooklyn,NY,Propel,"1 to 50 Employees",Unknown,Internet,"Information Technology"
1843,"Data Analyst",-1,sql,Brooklyn,NY,Propel,"1 to 50 Employees",Unknown,Internet,"Information Technology"
1844,"Data Analyst",-1,communication,"New York",NY,Optimove,"201 to 500 Employees",Unknown,Internet,"Information Technology"
1844,"Data Analyst",-1,excel,"New York",NY,Optimove,"201 to 500 Employees",Unknown,Internet,"Information Technology"
1844,"Data Analyst",-1,sql,"New York",NY,Optimove,"201 to 500 Employees",Unknown,Internet,"Information Technology"
1845,"Data Analyst",77000,Unknown,"New York",NY,Priceline.com,"501 to 1000 Employees",Unknown,Internet,"Information Technology"
1846,"Entry Level Business Data Analyst",-1,agile,"New York",NY,CloudServiceTek,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1846,"Entry Level Business Data Analyst",-1,python,"New York",NY,CloudServiceTek,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1846,"Entry Level Business Data Analyst",-1,sql,"New York",NY,CloudServiceTek,"51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1847,"Data Analyst",90000,aws,Brooklyn,NY,Revel,"51 to 200 Employees","$25 to $50 million (USD)",Consulting,"Business Services"
1847,"Data Analyst",90000,communication,Brooklyn,NY,Revel,"51 to 200 Employees","$25 to $50 million (USD)",Consulting,"Business Services"
1847,"Data Analyst",90000,python,Brooklyn,NY,Revel,"51 to 200 Employees","$25 to $50 million (USD)",Consulting,"Business Services"
1847,"Data Analyst",90000,sql,Brooklyn,NY,Revel,"51 to 200 Employees","$25 to $50 million (USD)",Consulting,"Business Services"
1848,"Jr Data Analyst",-1,excel,"New York",NY,BlockFi,"1 to 50 Employees",Unknown,Lending,Finance
1848,"Jr Data Analyst",-1,problem-solving,"New York",NY,BlockFi,"1 to 50 Employees",Unknown,Lending,Finance
1848,"Jr Data Analyst",-1,sql,"New York",NY,BlockFi,"1 to 50 Employees",Unknown,Lending,Finance
1848,"Jr Data Analyst",-1,tableau,"New York",NY,BlockFi,"1 to 50 Employees",Unknown,Lending,Finance
1849,"Data Analyst, Payment Analytics",92500," r ","New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,aws,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,communication,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,excel,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,powerpoint,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,problem-solving,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,python,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,sas,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1849,"Data Analyst, Payment Analytics",92500,sql,"New York",NY,Nordstrom,"10000+ Employees","$10+ billion (USD)","Department, Clothing, & Shoe Stores",Retail
1850,"Data Analyst",62000,communication,"New York",NY,MealPal,"51 to 200 Employees",Unknown,Internet,"Information Technology"
1850,"Data Analyst",62000,excel,"New York",NY,MealPal,"51 to 200 Employees",Unknown,Internet,"Information Technology"
1850,"Data Analyst",62000,problem-solving,"New York",NY,MealPal,"51 to 200 Employees",Unknown,Internet,"Information Technology"
1850,"Data Analyst",62000,sql,"New York",NY,MealPal,"51 to 200 Employees",Unknown,Internet,"Information Technology"
1851,"Operations Data Analyst, Square Capital",91500,communication,"New York",NY,Square,"1001 to 5000 Employees","$1 to $2 billion (USD)","Computer Hardware & Software","Information Technology"
1851,"Operations Data Analyst, Square Capital",91500,excel,"New York",NY,Square,"1001 to 5000 Employees","$1 to $2 billion (USD)","Computer Hardware & Software","Information Technology"
1851,"Operations Data Analyst, Square Capital",91500,python,"New York",NY,Square,"1001 to 5000 Employees","$1 to $2 billion (USD)","Computer Hardware & Software","Information Technology"
1851,"Operations Data Analyst, Square Capital",91500,sql,"New York",NY,Square,"1001 to 5000 Employees","$1 to $2 billion (USD)","Computer Hardware & Software","Information Technology"
1852,"Product Data Analyst",65500,sql,"New York",NY,Drizly,"201 to 500 Employees",Unknown,Internet,"Information Technology"
1853,"Data Analyst",60500,aws,"New York",NY,Compass,"1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1853,"Data Analyst",60500,python,"New York",NY,Compass,"1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1853,"Data Analyst",60500,sql,"New York",NY,Compass,"1001 to 5000 Employees","$500 million to $1 billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1854,"Data Analyst",42500,excel,"New York",NY,"FocusKPI Inc.","51 to 200 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1854,"Data Analyst",42500,problem-solving,"New York",NY,"FocusKPI Inc.","51 to 200 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1854,"Data Analyst",42500,sql,"New York",NY,"FocusKPI Inc.","51 to 200 Employees","Less than $1 million (USD)","Advertising & Marketing","Business Services"
1855,"Data Activation Analyst",84500,aws,"New York",NY,"New York Times","1001 to 5000 Employees","$1 to $2 billion (USD)","News Outlet",Media
1855,"Data Activation Analyst",84500,communication,"New York",NY,"New York Times","1001 to 5000 Employees","$1 to $2 billion (USD)","News Outlet",Media
1855,"Data Activation Analyst",84500,excel,"New York",NY,"New York Times","1001 to 5000 Employees","$1 to $2 billion (USD)","News Outlet",Media
